PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-N2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DN2 - INF),LOG(DN2 - 1 bar)
18.02,21.58,1.2,6369,0.885,3.716,4.5925,60,30,6.67,3.33,0,0,0,-2.958503156,-3.052401971
9.22,13.12,1.42,6780.42,0.855,2.824,4.8763,60,30,6.67,3.33,0,0,0,-3.2403045,-3.197261537
19.85,20.29,1.02,6817.79,0.917,5.137,3.3564,60,30,6.67,3.33,0,0,0,-2.7532779,-2.836889283
17.98,22.14,1.23,5747.94,0.875,3.363,5.2838,60,30,6.67,3.33,0,0,0,-3.12781505,-3.146816738
10.78,15.72,1.46,5375.91,0.812,2.079,6.7324,60,30,6.67,3.33,0,0,0,-3.434205722,-3.370021221
12.66,21.14,1.67,6305.2,0.878,3.439,4.7669,60,30,6.67,3.33,0,0,0,-2.984619158,-3.081965768
26.07,29.68,1.14,6267.85,0.936,7.153,2.7603,60,30,6.67,3.33,0,0,0,-2.522931442,-2.622441254
14.6,18.84,1.29,6118.76,0.87,3.326,4.2632,60,30,6.67,3.33,0,0,0,-2.911999519,-2.968898392
23.1,28.98,1.25,6860.62,0.927,6.146,2.9734,60,30,6.67,3.33,0,0,0,-2.725849855,-2.810939666
13.84,19.39,1.4,6855.37,0.904,4.592,3.6986,60,30,6.67,3.33,0,0,0,-2.899724915,-2.890530575
14.13,17.57,1.24,6677.73,0.864,3.137,4.9072,57.58,33.33,6.06,3.03,0,0,0,-3.112107476,-3.133249947
12.05,12.81,1.06,6119.17,0.813,2.086,6.1001,57.58,33.33,6.06,3.03,0,0,0,-3.297286764,-3.427797809
18.8,26.04,1.39,6844.94,0.92,5.597,3.1103,57.58,33.33,6.06,3.03,0,0,0,-2.811861956,-2.785718144
41.66,45.23,1.09,6288.59,0.925,6.129,3.5397,57.58,33.33,6.06,3.03,0,0,0,-2.682012318,-2.685649094
21.42,23.44,1.09,6718.73,0.925,5.932,3.3913,57.58,33.33,6.06,3.03,0,0,0,-2.782052611,-2.693510528
24.73,31.46,1.27,6811.46,0.922,5.779,3.0642,57.58,33.33,6.06,3.03,0,0,0,-2.763648425,-2.817531206
18.32,19.68,1.07,6975.75,0.91,4.85,3.5142,57.58,33.33,6.06,3.03,0,0,0,-2.904681739,-2.93958713
14.45,16.12,1.12,6918.37,0.89,3.951,4.0226,57.58,33.33,6.06,3.03,0,0,0,-2.996660774,-3.092780861
23.87,26.9,1.13,6966.93,0.935,6.85,2.9801,57.58,33.33,6.06,3.03,0,0,0,-2.765864761,-2.673807845
15.3,19.37,1.27,6592.44,0.869,3.233,4.8731,57.58,33.33,6.06,3.03,0,0,0,-3.100433741,-3.114721384
22.43,28.65,1.28,6968.94,0.922,5.865,3.0782,57.58,33.33,6.06,3.03,0,0,0,-2.775245295,-2.781631306
34.14,38.53,1.13,5705.45,0.935,6.312,3.5719,50,21.88,12.5,15.63,0,0,0,-2.555374172,-2.576931848
24.85,34.08,1.37,6586.3,0.927,5.741,3.1912,50,21.88,12.5,15.63,0,0,0,-2.678520401,-2.70692826
13.98,17.66,1.26,6169.27,0.853,2.642,5.2106,50,21.88,12.5,15.63,0,0,0,-3.190998588,-3.210945643
8.61,12.01,1.39,5586.13,0.797,1.738,6.6149,50,21.88,12.5,15.63,0,0,0,-3.439529844,-3.422770189
18.66,20.01,1.07,5190.5,0.827,2.127,6.4465,50,21.88,12.5,15.63,0,0,0,-3.384994644,-3.335215355
34.76,35.91,1.03,5712.08,0.957,9.726,2.0824,50,21.88,12.5,15.63,0,0,0,-2.332209596,-2.406638918
26.62,28.74,1.08,5467.75,0.914,4.645,3.961,50,21.88,12.5,15.63,0,0,0,-2.792483838,-2.871931661
14.48,15.04,1.04,4250.26,0.807,1.832,6.594,50,21.88,12.5,15.63,0,0,0,-3.530119426,-3.531059093
13.41,19.48,1.45,6187.82,0.857,2.67,5.0181,50,21.88,12.5,15.63,0,0,0,-3.162592635,-3.162165765
12.34,15.65,1.27,6372.28,0.861,2.724,4.7755,50,21.88,12.5,15.63,0,0,0,-3.188666341,-3.172733007
34.92,42.53,1.22,5714.18,0.938,6.951,3.6554,56.25,28.13,6.25,9.38,0,0,0,-2.449562643,-2.548753794
17.34,23.97,1.38,5504.73,0.876,3.248,5.7388,56.25,28.13,6.25,9.38,0,0,0,-3.090546868,-3.077609276
25.36,35.65,1.41,6392.39,0.931,6.333,3.3447,56.25,28.13,6.25,9.38,0,0,0,-2.70019875,-2.622756931
16.55,20.44,1.24,5942.47,0.876,3.259,5.0098,56.25,28.13,6.25,9.38,0,0,0,-3.029778194,-3.059860136
19.95,20.34,1.02,6501.6,0.911,4.559,3.6319,56.25,28.13,6.25,9.38,0,0,0,-2.843883762,-2.913327623
14.87,20.8,1.4,5863.87,0.867,2.981,5.3286,56.25,28.13,6.25,9.38,0,0,0,-3.137929838,-3.154544135
9.74,12.67,1.3,5368.11,0.798,1.83,6.9043,56.25,28.13,6.25,9.38,0,0,0,-3.305897434,-3.383682648
22.93,27.8,1.21,6476.17,0.921,5.456,3.2035,56.25,28.13,6.25,9.38,0,0,0,-2.777593448,-2.799954403
17.7,23.92,1.35,5964.75,0.889,3.648,5.0388,57.14,25,14.29,3.57,0,0,0,-3.028186632,-2.967046401
19.49,26.46,1.36,6620.11,0.927,5.844,2.8151,57.14,25,14.29,3.57,0,0,0,-2.723190686,-2.719905339
13.6,20.31,1.49,4834.07,0.855,2.696,5.413,57.14,25,14.29,3.57,0,0,0,-3.204572957,-3.186008431
39.27,41.33,1.05,6632.28,0.949,8.577,2.3211,57.14,25,14.29,3.57,0,0,0,-2.477463123,-2.540543861
22.81,24.14,1.06,6234.94,0.854,2.71,5.8482,57.14,25,14.29,3.57,0,0,0,-3.138512689,-3.164212496
22.98,25.39,1.1,6519.96,0.931,6.184,3.0355,57.14,25,14.29,3.57,0,0,0,-2.720600165,-2.776559357
13.55,19.84,1.46,5412.11,0.861,2.859,5.457,57.14,25,14.29,3.57,0,0,0,-3.225713801,-3.156670184
9.87,12.56,1.27,4967.41,0.791,1.75,6.8349,57.14,25,14.29,3.57,0,0,0,-3.370113649,-3.386675817
19.89,20.3,1.02,6550.95,0.92,5.1,3.1733,57.14,25,14.29,3.57,0,0,0,-2.820581717,-2.874707404
19.79,20.09,1.02,4576.48,0.834,2.314,7.4669,57.14,25,14.29,3.57,0,0,0,-3.321407055,-3.328666834
25.73,28.49,1.11,6598.85,0.941,7.154,2.689,57.14,25,14.29,3.57,0,0,0,-2.66481662,-2.678946712
18.6,22.39,1.2,5618.41,0.88,3.345,5.0995,57.14,25,14.29,3.57,0,0,0,-3.01902679,-3.049280872
10.99,15.76,1.43,5296.46,0.818,2.073,6.5249,57.14,25,14.29,3.57,0,0,0,-3.308989521,-3.349416655
29.23,32.2,1.1,6473.45,0.94,7.285,2.6212,57.14,25,14.29,3.57,0,0,0,-2.65592247,-2.595030231
25.8,29.04,1.13,6337.87,0.938,7.027,2.6456,57.14,25,14.29,3.57,0,0,0,-2.641673961,-2.59957481
14.42,17.84,1.24,6196.81,0.873,3.271,4.1553,57.14,25,14.29,3.57,0,0,0,-3.026999973,-3.044746274
23.56,29.47,1.25,6563.69,0.93,6.126,2.7489,57.14,25,14.29,3.57,0,0,0,-2.721237283,-2.69650409
14.09,20.06,1.42,6636.17,0.908,4.589,3.4981,57.14,25,14.29,3.57,0,0,0,-2.936450263,-2.871745147
9.79,13.63,1.39,5790.89,0.831,2.258,5.2192,54.55,27.27,4.55,13.64,0,0,0,-3.267273919,-3.278850947
13.7,18.5,1.35,5633.51,0.839,2.419,4.9954,54.55,27.27,4.55,13.64,0,0,0,-3.179952635,-3.222717765
11.26,13.75,1.22,4342.36,0.779,1.638,7.6426,54.55,27.27,4.55,13.64,0,0,0,-3.37613545,-3.454747662
14.24,31.3,2.2,5499.38,0.852,2.652,5.1395,54.55,27.27,4.55,13.64,0,0,0,-3.219310328,-3.16417468
35.29,42.83,1.21,5770.52,0.939,7.113,3.6436,60,23.33,6.67,10,0,0,0,-2.572108434,-2.542114813
25.77,35.77,1.39,6476.12,0.934,6.467,3.3217,60,23.33,6.67,10,0,0,0,-2.668724405,-2.630369351
12.84,17.25,1.34,6020.82,0.866,3.001,5.2604,60,23.33,6.67,10,0,0,0,-3.174146078,-3.125120556
17.84,24.25,1.36,6647.08,0.921,5.337,3.115,60,23.33,6.67,10,0,0,0,-2.855679752,-2.710851496
12.55,18.89,1.5,5303.64,0.849,2.58,5.6146,60,23.33,6.67,10,0,0,0,-3.187249993,-3.149047535
23.21,29.76,1.28,6521.89,0.922,5.489,3.0146,60,23.33,6.67,10,0,0,0,-2.740202163,-2.777541987
18.15,21.52,1.19,5850.05,0.88,3.355,4.8861,60,23.33,6.67,10,0,0,0,-3.061848743,-3.075093279
8.11,13.3,1.64,6469.57,0.847,2.54,5.086,60,23.33,6.67,10,0,0,0,-3.191797776,-3.202254047
19.93,20.39,1.02,6443.89,0.912,4.629,3.5361,60,23.33,6.67,10,0,0,0,-2.927176881,-2.822999647
24.29,28.64,1.18,6539.34,0.936,6.517,3.0298,60,23.33,6.67,10,0,0,0,-2.585976242,-2.684206311
15.78,21.78,1.38,5577.43,0.87,3.029,5.3708,60,23.33,6.67,10,0,0,0,-3.149293884,-3.125678221
26.55,32.35,1.22,6235.45,0.935,6.641,2.9411,60,23.33,6.67,10,0,0,0,-2.604615605,-2.618809571
23.33,28.65,1.23,6552.74,0.924,5.596,3.1474,60,23.33,6.67,10,0,0,0,-2.799658347,-2.753980246
10.05,11.9,1.18,3768.29,0.747,1.398,9.8832,59.09,27.27,4.55,9.09,0,0,0,-3.62759332,-3.626184993
8.75,10.45,1.2,5891.52,0.807,1.938,6.2562,59.09,27.27,4.55,9.09,0,0,0,-3.365665905,-3.406897212
15.45,17.71,1.15,4307.2,0.789,1.773,8.933,59.09,27.27,4.55,9.09,0,0,0,-3.430160327,-3.501071439
5.82,9.98,1.72,4113.16,0.733,1.277,9.7521,59.09,27.27,4.55,9.09,0,0,0,-3.604126894,-3.587285377
11.77,14.06,1.19,4514.92,0.784,1.683,8.4471,59.09,27.27,4.55,9.09,0,0,0,-3.385813612,-3.489521932
14.53,14.81,1.02,5259.73,0.843,2.425,5.7131,59.09,27.27,4.55,9.09,0,0,0,-3.097448291,-3.145981382
14.4,32.19,2.24,5495.68,0.856,2.77,5.3498,59.09,27.27,4.55,9.09,0,0,0,-3.17818042,-3.199546432
13.72,18.4,1.34,5243.92,0.858,2.789,5.422,59.09,27.27,4.55,9.09,0,0,0,-3.18094022,-3.108006374
8.71,10.11,1.16,5178.07,0.784,1.584,7.5335,58.33,20.83,8.33,12.5,0,0,0,-3.451292721,-3.483832826
14.56,15.87,1.09,3155.57,0.761,1.428,10.2019,58.33,20.83,8.33,12.5,0,0,0,-3.550227418,-3.569072926
5.44,8.92,1.64,3025.92,0.701,1.025,11.3985,58.33,20.83,8.33,12.5,0,0,0,-3.745349164,-3.789398892
14.14,14.63,1.04,4682.47,0.823,1.99,6.7167,58.33,20.83,8.33,12.5,0,0,0,-3.281602189,-3.355078383
17.55,38.64,2.2,5255.36,0.887,3.404,6.0795,58.33,20.83,8.33,12.5,0,0,0,-3.028738192,-3.095655689
7.09,10.33,1.46,4286.98,0.748,1.363,9.103,53.33,30,6.67,10,0,0,0,-3.696525025,-3.726256153
14.13,29.34,2.08,4018.42,0.823,2.257,11.5918,50,36.11,5.56,8.33,0,0,0,-3.576168052,-3.541033226
10.87,12.65,1.16,3283.77,0.729,1.29,10.672,58.33,29.17,8.33,4.17,0,0,0,-3.806074959,-3.769940306
8.37,10.39,1.24,5762.2,0.792,1.803,6.8574,58.33,29.17,8.33,4.17,0,0,0,-3.429624764,-3.497206381
9.9,13.65,1.38,5870.97,0.818,2.158,5.7671,58.33,29.17,8.33,4.17,0,0,0,-3.394933697,-3.340353199
15.62,17.72,1.13,3405.32,0.772,1.653,9.9937,58.33,29.17,8.33,4.17,0,0,0,-3.564269425,-3.421704786
12.99,15.85,1.22,5483.38,0.857,2.843,7.3173,58.33,29.17,8.33,4.17,0,0,0,-3.370995386,-3.288175186
17.18,28.21,1.64,4414.74,0.842,2.508,6.142,58.33,29.17,8.33,4.17,0,0,0,-3.254405459,-3.35033788
13.94,30.89,2.22,5432.27,0.846,2.619,5.8151,58.33,29.17,8.33,4.17,0,0,0,-3.276461735,-3.23975286
14.38,17.03,1.18,5498.54,0.88,3.566,4.5232,58.33,29.17,8.33,4.17,0,0,0,-2.986419293,-3.078382735
8,10.37,1.3,5195.64,0.775,1.663,7.5626,55.56,33.33,7.41,3.7,0,0,0,-3.508979513,-3.554919143
9.42,11.99,1.27,5519.02,0.803,1.988,6.2322,55.56,33.33,7.41,3.7,0,0,0,-3.320309634,-3.35160094
25.05,25.87,1.03,4923.04,0.845,2.635,6.2901,55.56,33.33,7.41,3.7,0,0,0,-3.24081898,-3.145706802
16.85,27.05,1.61,4422.43,0.826,2.339,6.594,55.56,33.33,7.41,3.7,0,0,0,-3.41985629,-3.418514607
13.57,15.43,1.14,5700.65,0.871,3.339,4.5918,55.56,33.33,7.41,3.7,0,0,0,-3.050848074,-3.097844506
13.09,15.38,1.18,2959.07,0.722,1.269,12.8843,60,30,6.67,3.33,0,0,0,-4.061693724,-4.11985412
15.68,17.17,1.09,2652.54,0.735,1.399,11.5709,53.33,36.67,6.67,3.33,0,0,0,-3.494347147,-3.362419087
11.51,18.58,1.62,5333.83,0.801,1.995,6.4594,53.33,36.67,6.67,3.33,0,0,0,-3.468891781,-3.460318964
7.86,10.31,1.31,5443.24,0.781,1.658,7.28,56,28,8,8,0,0,0,-3.412427874,-3.341439179
15.61,17.72,1.14,3041.12,0.761,1.519,10.4682,56,28,8,8,0,0,0,-3.654252119,-3.461472113
12.18,15.92,1.31,4260.59,0.801,1.886,7.5172,56,28,8,8,0,0,0,-3.415050567,-3.366794637
15.22,35.9,2.36,6130.75,0.887,3.578,5.1625,56,28,8,8,0,0,0,-3.037006434,-3.038591623
8.46,10.07,1.19,6327.4,0.797,2.036,6.2018,53.85,42.31,0,3.85,0,0,0,-3.413794438,-3.481343617
30.17,30.84,1.02,5932.89,0.86,3.2,5.0621,53.85,42.31,0,3.85,0,0,0,-3.094567096,-3.107451976
10.24,12.4,1.21,6010.95,0.824,2.524,5.0386,53.85,42.31,0,3.85,0,0,0,-3.285196821,-3.225422951
16.48,24.94,1.51,5337.49,0.847,2.883,5.2105,53.85,42.31,0,3.85,0,0,0,-3.291196017,-3.148606275
14.89,32.26,2.17,5783.78,0.845,2.867,5.4738,53.85,42.31,0,3.85,0,0,0,-3.228865787,-3.146100733
7.77,9.68,1.25,4821.27,0.761,1.533,7.8093,51.72,34.48,10.34,3.45,0,0,0,-3.53521965,-3.515946526
8.84,11.91,1.35,5060.82,0.789,1.832,6.4227,51.72,34.48,10.34,3.45,0,0,0,-3.378315385,-3.391297201
14.72,33.05,2.25,4371.93,0.854,2.868,8.9533,51.72,34.48,10.34,3.45,0,0,0,-3.26821636,-3.23862067
15.08,16.97,1.13,2437.52,0.712,1.243,10.0312,52.94,38.24,5.88,2.94,0,0,0,-3.478433667,-3.581618093
8.89,11.4,1.28,5072.6,0.793,1.83,6.3833,53.57,32.14,7.14,7.14,0,0,0,-3.541953816,-3.458827952
14.24,15.77,1.11,2911.04,0.746,1.412,12.2468,53.57,32.14,7.14,7.14,0,0,0,-3.81027736,-3.964078352
10.85,26.8,2.47,5271.22,0.825,2.246,6.3214,53.57,32.14,7.14,7.14,0,0,0,-3.300031677,-3.359324332
14.75,33.15,2.25,4205.47,0.854,2.845,8.7745,53.57,32.14,7.14,7.14,0,0,0,-3.273811188,-3.148358238
7.12,10.67,1.5,4243.57,0.753,1.573,7.0688,50,41.67,5.56,2.78,0,0,0,-3.547277351,-3.570328328
8.85,11.42,1.29,4362.17,0.782,1.619,6.6004,53.57,25,7.14,14.29,0,0,0,-3.390481037,-3.441109324
24.61,25.1,1.02,4414.4,0.83,2.163,6.5335,53.57,25,7.14,14.29,0,0,0,-3.365745906,-3.277851933
15.01,16.41,1.09,2368.43,0.731,1.235,14.025,53.57,25,7.14,14.29,0,0,0,-3.805914466,-3.800194012
8.66,10.5,1.21,5104.79,0.782,1.66,7.0763,56,28,8,8,0,0,0,-3.374942404,-3.438047527
12.68,17.92,1.41,4091.75,0.801,1.885,7.1155,56,28,8,8,0,0,0,-3.342925413,-3.363241581
8.26,11.05,1.34,4521.36,0.787,1.741,7.6651,55.56,27.78,11.11,5.56,0,0,0,-3.379231671,-3.381955142
9.37,10.47,1.12,6118.96,0.837,2.403,4.9645,55.56,27.78,11.11,5.56,0,0,0,-3.1708834,-3.181682461
10.94,16.41,1.5,5993.05,0.86,2.863,4.6293,55.56,27.78,11.11,5.56,0,0,0,-3.10249209,-3.088935238
6.86,12.53,1.83,4534.95,0.774,1.6,8.2521,55.56,27.78,11.11,5.56,0,0,0,-3.492319098,-3.503944483
7.93,8.41,1.06,5566.25,0.77,1.574,7.9585,55.56,27.78,11.11,5.56,0,0,0,-3.230457203,-3.22023885
14.54,14.96,1.03,5806.63,0.868,2.999,4.5081,55.56,27.78,11.11,5.56,0,0,0,-2.946606793,-2.99705475
14.42,32.65,2.26,5961.91,0.9,4.242,4.7698,55.56,27.78,11.11,5.56,0,0,0,-2.957597422,-2.99565636
6.26,7.19,1.15,1150.61,0.606,0.722,10.9954,55.56,27.78,11.11,5.56,0,0,0,-4.571066941,-4.429129048
16.78,19.16,1.14,6030.46,0.907,4.604,4.0707,55.56,27.78,11.11,5.56,0,0,0,-2.909327503,-2.90002569
17.38,19.09,1.1,6064.97,0.903,4.272,4.2191,55.56,27.78,11.11,5.56,0,0,0,-2.880474114,-2.885863822
7.72,9.27,1.2,2867.93,0.706,1.113,10.1829,55.56,27.78,11.11,5.56,0,0,0,-3.732071897,-3.791577469
20.46,22.44,1.1,5852.12,0.903,4.33,3.9334,55.56,27.78,11.11,5.56,0,0,0,-2.974394684,-2.828027972
10.7,13.81,1.29,5455.84,0.806,1.932,7.0073,55.56,27.78,11.11,5.56,0,0,0,-3.15565181,-3.306562717
9.23,13.48,1.46,5154.98,0.799,1.875,6.8461,55.56,27.78,11.11,5.56,0,0,0,-3.164897311,-3.288955219
14.9,19.78,1.33,5878.47,0.881,3.405,4.1071,55.56,27.78,11.11,5.56,0,0,0,-3.028467691,-3.033346173
11.24,13.24,1.18,4375.1,0.764,1.584,7.9333,52.38,33.33,9.52,4.76,0,0,0,-3.567876669,-3.56206992
9.89,14.62,1.48,6237.96,0.843,2.592,5.0171,52.38,33.33,9.52,4.76,0,0,0,-3.158299129,-3.226387217
13.93,16.04,1.15,6057.9,0.874,3.336,5.7441,52.38,33.33,9.52,4.76,0,0,0,-3.199366631,-3.188998056
19.02,25.98,1.37,5217.94,0.864,3.055,5.0616,52.38,33.33,9.52,4.76,0,0,0,-3.108205386,-3.223993916
9.45,10.31,1.09,5822.99,0.805,2.035,5.9267,52.38,33.33,9.52,4.76,0,0,0,-3.293197351,-3.262461596
9.76,12.33,1.26,5206.13,0.785,1.75,7.8268,52.38,33.33,9.52,4.76,0,0,0,-3.475175444,-3.382586678
9.48,13.86,1.46,4612.52,0.808,1.824,6.203,50,20.83,8.33,20.83,0,0,0,-3.359484586,-3.390545561
16.32,20.43,1.25,5521.82,0.871,3.37,5.1653,50,37.5,8.33,4.17,0,0,0,-3.110393266,-3.142292949
9.27,10.14,1.09,6438.99,0.801,1.988,5.9724,50,37.5,8.33,4.17,0,0,0,-3.460918861,-3.529533877
28.99,30.19,1.04,5878.77,0.863,3.111,4.9152,50,37.5,8.33,4.17,0,0,0,-3.050936717,-3.111250926
15.48,16.8,1.09,4139.24,0.788,1.864,7.0241,50,37.5,8.33,4.17,0,0,0,-3.363729318,-3.380276654
14.87,17.64,1.19,6092.5,0.882,3.619,5.3827,50,37.5,8.33,4.17,0,0,0,-3.057287312,-3.158539466
17.1,22.01,1.29,5488.74,0.886,3.663,4.603,50,30,15,5,0,0,0,-3.000128129,-2.973763761
9.65,10.83,1.12,6072.86,0.827,2.195,5.2865,50,30,15,5,0,0,0,-3.267215008,-3.434820363
9.96,14.54,1.46,6016.92,0.848,2.598,4.9216,50,30,15,5,0,0,0,-3.201768133,-3.184641557
15.23,17.48,1.15,5407.96,0.809,2.012,7.5361,50,30,15,5,0,0,0,-3.357783936,-3.33738486
5.76,10.39,1.8,4780.42,0.756,1.423,8.477,50,30,15,5,0,0,0,-3.482921928,-3.464013992
6.87,8.42,1.23,5427.34,0.756,1.433,8.788,50,30,15,5,0,0,0,-3.321350944,-3.417243596
14.62,32.49,2.22,5828.73,0.87,3.086,4.8124,50,30,15,5,0,0,0,-3.136724098,-3.076899136
4.28,6.03,1.41,590.92,0.575,0.626,13.1263,50,30,15,5,0,0,0,-5.112775066,-5.04738612
19.49,21.09,1.08,5747.15,0.895,3.956,4.1446,50,30,15,5,0,0,0,-2.89864869,-3.015642879
28.65,30.18,1.05,5821.23,0.876,3.209,4.5919,57.89,21.05,15.79,5.26,0,0,0,-2.963559858,-3.086930589
7.58,10.04,1.33,3938.69,0.751,1.387,9.3145,57.89,21.05,15.79,5.26,0,0,0,-3.372219891,-3.497361269
6.4,8.64,1.35,4969.6,0.742,1.334,9.1098,57.89,21.05,15.79,5.26,0,0,0,-3.481105327,-3.467448542
13.75,30.54,2.22,5855.89,0.865,2.909,4.9998,57.89,21.05,15.79,5.26,0,0,0,-3.184659686,-3.105360774
8.23,10.96,1.33,4893.27,0.78,1.614,8.256,57.89,21.05,15.79,5.26,0,0,0,-3.5392872,-3.600024566
5.28,10.12,1.92,4176.67,0.738,1.322,9.0361,50,31.82,9.09,9.09,0,0,0,-3.604462666,-3.635588706
13.91,18.79,1.35,5833.25,0.843,2.54,4.9597,50,31.82,9.09,9.09,0,0,0,-3.243670164,-3.212308961
11.96,14.32,1.2,4228.86,0.787,1.738,6.7997,50,31.82,9.09,9.09,0,0,0,-3.325460569,-3.388814684
19.76,37.59,1.9,5729.69,0.9,4.184,3.9035,50,31.82,9.09,9.09,0,0,0,-3.020180481,-2.987945957
15.52,18.21,1.17,5737.93,0.889,3.836,4.2893,50,31.82,9.09,9.09,0,0,0,-3.023237591,-2.997251881
8.3,10.39,1.25,6009.3,0.814,2.011,5.705,55,25,10,10,0,0,0,-3.251607736,-3.221962751
29.17,30.46,1.04,5739.27,0.873,3.151,4.6378,55,25,10,10,0,0,0,-3.024031524,-3.030301372
15.29,17.51,1.15,4569.88,0.798,1.862,8.1656,55,25,10,10,0,0,0,-3.395195277,-3.40965763
6.64,10.07,1.52,4167.17,0.748,1.36,9.3889,55,25,10,10,0,0,0,-3.52568935,-3.521029049
14.02,18.64,1.33,5798.93,0.847,2.577,4.8773,55,25,10,10,0,0,0,-3.14270597,-3.151172381
11.75,14.06,1.2,4283.63,0.794,1.767,7.0662,55,25,10,10,0,0,0,-3.304424185,-3.341587704
6.13,8.36,1.36,4850.1,0.738,1.307,9.343,55,25,10,10,0,0,0,-3.487057807,-3.513921943
7.7,9.71,1.26,6125.43,0.809,1.977,5.8625,50,31.82,9.09,9.09,0,0,0,-3.32711706,-3.330868841
28.78,29.76,1.03,5807.75,0.868,3.114,4.8632,50,31.82,9.09,9.09,0,0,0,-3.113215278,-3.035594215
15.15,16.14,1.07,4624.68,0.791,1.821,8.4024,50,31.82,9.09,9.09,0,0,0,-3.511695716,-3.557657387
13.65,17.94,1.31,4716.03,0.825,2.233,6.6082,50,31.82,9.09,9.09,0,0,0,-3.321513392,-3.286436183
10.58,12.99,1.23,4562.98,0.786,1.729,7.4686,50,31.82,9.09,9.09,0,0,0,-3.483001089,-3.45024189
17.3,36.3,2.1,5891.81,0.901,4.171,4.1216,50,31.82,9.09,9.09,0,0,0,-2.890415962,-3.002887846
7.59,10.91,1.44,4732.29,0.772,1.568,8.5337,50,31.82,9.09,9.09,0,0,0,-3.524429734,-3.636873761
15.28,17.17,1.12,4178.87,0.789,1.701,8.7844,52.38,23.81,9.52,14.29,0,0,0,-3.534700018,-3.51356592
6.66,9.01,1.35,3700.06,0.734,1.226,10.2368,52.38,23.81,9.52,14.29,0,0,0,-3.567333869,-3.59113681
6.14,8.55,1.39,4081.09,0.727,1.191,9.2118,52.38,23.81,9.52,14.29,0,0,0,-3.595170726,-3.548515271
7.64,10.39,1.36,5697.68,0.807,1.835,5.8458,50,20,15,15,0,0,0,-3.395716497,-3.380446362
9.43,13.1,1.39,5798.45,0.834,2.195,5.2123,50,20,15,15,0,0,0,-3.246451376,-3.221572336
14.14,18.74,1.33,5586.76,0.843,2.365,5.0364,50,20,15,15,0,0,0,-3.250385556,-3.200785791
6.08,8.62,1.42,3926.58,0.731,1.191,8.8908,50,20,15,15,0,0,0,-3.60143253,-3.56369149
12.04,30.99,2.57,5481.64,0.856,2.599,5.2092,50,20,15,15,0,0,0,-3.106202476,-3.269196237
8.79,12.23,1.39,3900.95,0.773,1.456,7.8831,50,20,15,15,0,0,0,-3.517084635,-3.516446803
7.42,10,1.35,5885.86,0.796,1.835,6.2287,52.17,30.43,8.7,8.7,0,0,0,-3.411334568,-3.362969558
13.83,14.79,1.07,5199.12,0.832,2.313,5.4328,52.17,30.43,8.7,8.7,0,0,0,-3.202765568,-3.262743361
11.64,30.15,2.59,5507.29,0.848,2.644,5.4654,52.17,30.43,8.7,8.7,0,0,0,-3.205352297,-3.215455465
7.48,10.68,1.43,4317.22,0.758,1.45,8.6105,52.17,30.43,8.7,8.7,0,0,0,-3.635787356,-3.628665377
30.18,30.64,1.02,5973.8,0.859,3.196,4.847,53.85,42.31,0,3.85,0,0,0,-3.133184845,-3.070722531
14.7,16.88,1.15,4459.23,0.779,1.877,8.132,53.85,42.31,0,3.85,0,0,0,-3.493972676,-3.474025853
10.61,13.14,1.24,4584.44,0.772,1.783,8.9815,53.85,42.31,0,3.85,0,0,0,-3.536233313,-3.573467503
17.63,36.57,2.07,5163.03,0.882,3.922,3.8974,53.85,42.31,0,3.85,0,0,0,-2.97068255,-2.940456766
8.25,9.09,1.1,5752.07,0.781,1.665,7.0133,46.15,34.62,7.69,11.54,0,0,0,-3.536346173,-3.567063098
8.47,15.53,1.83,5108.63,0.81,2.015,6.3871,46.15,34.62,7.69,11.54,0,0,0,-3.390272408,-3.366891975
6.71,7.17,1.07,3600.61,0.707,1.13,9.4637,46.15,34.62,7.69,11.54,0,0,0,-3.753233673,-3.828047723
12.55,29.67,2.36,5242,0.834,2.366,6.0261,46.15,34.62,7.69,11.54,0,0,0,-3.363928665,-3.252824257
13.85,17.64,1.27,5315.29,0.874,3.332,4.3351,46.15,34.62,7.69,11.54,0,0,0,-3.070163529,-3.038331304
9.41,12.59,1.34,5668.12,0.826,2.195,5.3029,50,27.27,13.64,9.09,0,0,0,-3.261651146,-3.294191217
27.95,29.57,1.06,5112.83,0.863,2.891,5.0649,50,27.27,13.64,9.09,0,0,0,-3.082978795,-3.09225035
13.15,15.72,1.2,4684.8,0.788,1.722,7.9697,50,27.27,13.64,9.09,0,0,0,-3.537122434,-3.500347784
13.51,17.16,1.27,5364.71,0.839,2.37,5.3203,50,27.27,13.64,9.09,0,0,0,-3.228182342,-3.209714379
7.33,7.78,1.06,4389.39,0.739,1.281,8.7154,50,27.27,13.64,9.09,0,0,0,-3.32833317,-3.333374519
12.1,30.53,2.52,5500.34,0.851,2.617,5.3908,50,27.27,13.64,9.09,0,0,0,-3.239733793,-3.16966069
7.54,9.84,1.31,4559.25,0.759,1.433,8.5216,50,27.27,13.64,9.09,0,0,0,-3.621254093,-3.594366348
