PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-O2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DO2 - INF),LOG(DO2 - 1 bar)
7.47,12.88,1.73,5173.53,0.772,1.723,7.341,56.92,36.92,6.15,0,0,0,0,-3.507508443,-3.55969528
16.77,20.61,1.23,4004.63,0.806,2.092,9.9363,56.92,36.92,6.15,0,0,0,0,-3.40128136,-3.387476418
7,9.42,1.35,5287.44,0.761,1.637,7.3195,56.92,36.92,6.15,0,0,0,0,-3.468859841,-3.438046323
19.98,43.54,2.18,6108.46,0.891,4.114,5.9929,56.92,36.92,6.15,0,0,0,0,-3.021152299,-3.043854636
11.17,32.57,2.92,6008.26,0.847,2.824,5.7033,56.92,36.92,6.15,0,0,0,0,-3.255319269,-3.274127158
14.64,18.32,1.25,6149.03,0.879,3.615,4.8657,56.92,36.92,6.15,0,0,0,0,-3.07731818,-3.113760053
8.08,13.79,1.71,4378.23,0.762,1.604,7.5869,55.22,35.82,5.97,2.99,0,0,0,-3.705849745,-3.527028976
19.97,31.68,1.59,5670.5,0.868,3.261,6.1767,55.22,35.82,5.97,2.99,0,0,0,-3.09794629,-3.184585019
10.59,20.41,1.93,4292.28,0.81,2.1,11.5225,55.22,35.82,5.97,2.99,0,0,0,-3.646742408,-3.555007277
10.02,31.67,3.16,5707.21,0.838,2.614,6.082,55.22,35.82,5.97,2.99,0,0,0,-3.258404103,-3.272337784
11.31,15.31,1.35,1576.48,0.65,0.924,10.9358,55.22,35.82,5.97,2.99,0,0,0,-4.079675741,-3.846015154
29.28,30.69,1.05,4103.51,0.82,2.378,10.0094,56.16,38.36,5.48,0,0,0,0,-3.498625813,-3.383754646
10.43,14.5,1.39,3576.55,0.742,1.486,10.2386,56.16,38.36,5.48,0,0,0,0,-3.737178097,-3.823939159
10.57,16.24,1.54,5617.14,0.834,2.528,5.8709,56.16,38.36,5.48,0,0,0,0,-3.327771117,-3.256920357
10.76,20.36,1.89,4149.22,0.793,1.982,13.4201,56.16,38.36,5.48,0,0,0,0,-3.599822814,-3.786962055
17.47,23.64,1.35,4536.15,0.87,3.103,4.8971,54.93,28.17,5.63,11.27,0,0,0,-3.068935938,-3.114767062
8.03,12.31,1.53,3741.05,0.738,1.317,8.2266,54.93,28.17,5.63,11.27,0,0,0,-3.684599785,-3.576768437
6.94,22.21,3.2,3981.22,0.806,1.928,5.8692,54.93,28.17,5.63,11.27,0,0,0,-3.372865616,-3.386267565
21.01,34.84,1.66,4101.38,0.836,2.594,8.3105,50.59,42.35,4.71,2.35,0,0,0,-3.182898902,-3.29247028
10.48,20.44,1.95,3404.81,0.771,1.739,10.6682,50.59,42.35,4.71,2.35,0,0,0,-3.473159971,-3.500134755
17.2,23.15,1.35,6226.14,0.893,4.2,4.4392,59.32,33.9,6.78,0,0,0,0,-3.029309098,-3.014425407
23.15,26.01,1.12,3871.6,0.813,2.144,10.259,59.32,33.9,6.78,0,0,0,0,-3.613430537,-3.495683216
12.87,18.21,1.42,3871.58,0.785,1.826,10.9973,59.32,33.9,6.78,0,0,0,0,-3.758041784,-3.668733938
7.49,9.85,1.32,5586.45,0.776,1.763,6.9185,59.32,33.9,6.78,0,0,0,0,-3.411474818,-3.390617836
14.79,18.99,1.28,6384.74,0.888,3.85,4.868,59.32,33.9,6.78,0,0,0,0,-3.006092169,-3.076226225
11.19,15.01,1.34,2061.86,0.687,1.092,12.8678,59.32,33.9,6.78,0,0,0,0,-4.492604003,-4.346927309
17.58,23.54,1.34,5859.58,0.867,3.25,6.5499,56.92,36.92,6.15,0,0,0,0,-3.214797521,-3.177908597
24.84,37.49,1.51,5784.41,0.894,4.23,4.2507,56.92,36.92,6.15,0,0,0,0,-2.946789665,-3.007435478
10.66,20.36,1.91,4699.68,0.818,2.247,8.447,56.92,36.92,6.15,0,0,0,0,-3.436595549,-3.265973093
23.33,48.78,2.09,5627.27,0.909,4.96,3.8666,56.92,36.92,6.15,0,0,0,0,-2.931982418,-2.903670521
9.69,11.04,1.14,5779.1,0.796,1.986,6.9969,56.92,36.92,6.15,0,0,0,0,-3.365955133,-3.307877461
7.43,10.19,1.37,5112.45,0.774,1.698,7.2068,60.56,33.8,5.63,0,0,0,0,-3.402050039,-3.426274111
17.49,24.38,1.39,5187.02,0.874,3.464,5.1113,60.56,33.8,5.63,0,0,0,0,-3.108489867,-3.204253301
8.96,10.68,1.19,5152.77,0.773,1.695,8.1695,60.56,33.8,5.63,0,0,0,0,-3.53561963,-3.530997003
14.58,17.37,1.19,5241.41,0.86,3.107,5.6893,60.56,33.8,5.63,0,0,0,0,-3.116799246,-3.162594344
7.76,13.3,1.71,5344.33,0.779,1.737,7.3274,55.56,34.92,9.52,0,0,0,0,-3.431724471,-3.513492342
12.74,16.3,1.28,3749.91,0.774,1.7,10.2269,55.56,34.92,9.52,0,0,0,0,-3.705029489,-3.73624601
7.3,8.94,1.22,5278.84,0.767,1.644,7.1242,55.56,34.92,9.52,0,0,0,0,-3.480234904,-3.462442011
9.51,10.86,1.14,5905.24,0.801,1.988,7.0908,55.56,34.92,9.52,0,0,0,0,-3.367929952,-3.4052888
12.44,15,1.21,6009.44,0.855,2.887,5.3521,55.56,34.92,9.52,0,0,0,0,-3.203332505,-3.187431292
17.14,23.34,1.36,5389.77,0.879,3.555,4.5908,56.52,34.78,5.8,2.9,0,0,0,-3.05673592,-3.10701071
10.56,20.46,1.94,4305.41,0.801,1.995,9.5972,56.52,34.78,5.8,2.9,0,0,0,-3.541384253,-4.155790992
13.4,30.68,2.29,4064.01,0.822,2.238,11.4849,56.52,34.78,5.8,2.9,0,0,0,-3.574902408,-3.559438593
8.62,13.7,1.59,5296.07,0.784,1.882,7.368,61.9,38.1,0,0,0,0,0,-3.482290975,-3.497916283
20.85,23.52,1.13,6251.77,0.875,3.554,5.9626,61.9,38.1,0,0,0,0,0,-3.14855268,-3.088869276
7.01,9.17,1.31,5717.03,0.772,1.788,6.8996,61.9,38.1,0,0,0,0,0,-3.44350296,-3.464345412
7.53,9.51,1.26,5642.49,0.774,1.794,6.8655,61.9,38.1,0,0,0,0,0,-3.378257305,-3.426438134
20.74,23.4,1.13,5518.66,0.838,2.602,6.4248,58.21,35.82,0,5.97,0,0,0,-3.266204235,-3.266359559
11.45,15.69,1.37,5361.61,0.815,2.178,7.3395,58.21,35.82,0,5.97,0,0,0,-3.402349486,-3.42576033
17.4,23.53,1.35,5380.27,0.885,3.785,4.3513,58.21,35.82,0,5.97,0,0,0,-3.01550797,-3.01973936
7.89,12.86,1.63,4897.57,0.769,1.644,7.3475,58.21,35.82,0,5.97,0,0,0,-3.438096933,-3.507209628
8.4,23.26,2.77,4723.69,0.83,2.388,5.4729,58.21,35.82,0,5.97,0,0,0,-3.312917982,-3.335993097
7.89,10.95,1.39,5567.47,0.793,1.904,7.1598,58.21,35.82,0,5.97,0,0,0,-3.383151655,-3.500981907
9.41,32.48,3.45,5670.75,0.844,2.691,5.777,58.21,35.82,0,5.97,0,0,0,-3.269878801,-3.20405993
28.04,34.28,1.22,6914.57,0.938,7.883,2.9103,60.44,39.56,0,0,0,0,0,-2.631036609,-2.611320598
18.5,24.43,1.32,6246.35,0.876,3.68,5.2994,60.44,39.56,0,0,0,0,0,-3.117165265,-3.119116823
10.57,15.39,1.46,6015.28,0.814,2.279,6.5298,60.44,39.56,0,0,0,0,0,-3.398242515,-3.423245899
45.65,48.89,1.07,6869.58,0.921,6.198,4.5066,60.44,39.56,0,0,0,0,0,-2.704224614,-2.667554683
17.68,24.85,1.41,7262.12,0.915,5.489,4.0818,60.44,39.56,0,0,0,0,0,-2.820183734,-2.92914981
18,23.42,1.3,6867.69,0.916,5.601,3.7655,60.44,39.56,0,0,0,0,0,-2.886941771,-2.902427365
12.51,20.22,1.62,5593.42,0.832,2.544,7.0396,60.44,39.56,0,0,0,0,0,-3.369779756,-3.41371181
19.74,24.81,1.26,6055.61,0.856,3.152,5.7797,60.44,39.56,0,0,0,0,0,-3.067680044,-3.207774837
5.3,6.8,1.28,3904.06,0.711,1.136,10.9801,58.21,23.88,17.91,0,0,0,0,-3.589644347,-3.63481194
5.26,6.48,1.23,3344.79,0.676,0.958,10.5302,58.21,23.88,17.91,0,0,0,0,-3.511937136,-3.511561729
5.51,6.79,1.23,4146.84,0.703,1.21,10.6694,64.56,35.44,0,0,0,0,0,-3.634080249,-3.721314673
4.68,5.78,1.24,3306.39,0.659,0.985,10.9433,64.56,35.44,0,0,0,0,0,-3.637586842,-3.781021984
17.32,17.85,1.03,6945.28,0.885,4.024,4.1933,59.28,38.32,2.4,0,0,0,0,-3.06484769,-3.017378875
5.88,10.52,1.79,5197.14,0.759,1.631,9.1278,60.81,37.84,1.35,0,0,0,0,-3.53985593,-3.537290624
19.32,21.28,1.1,6878.87,0.904,4.968,3.7728,59.28,38.32,2.4,0,0,0,0,-2.8420378,-2.930154387
34.7,42.65,1.23,8658.85,0.963,14.328,1.6974,59.51,40.49,0,0,0,0,0,-2.404645856,-2.413235768
31.72,36.42,1.15,5562.34,0.936,6.919,3.0531,51.81,28.92,9.64,9.64,0,0,0,-2.591980335,-2.563459684
32.13,35.62,1.11,6762.91,0.924,5.733,3.4302,51.81,28.92,9.64,9.64,0,0,0,-2.76687088,-2.779297358
7.63,10.75,1.41,5213.71,0.791,1.766,7.0772,51.81,28.92,9.64,9.64,0,0,0,-3.426806472,-3.408152309
7.34,10.6,1.45,5577.58,0.791,1.746,7.085,51.81,28.92,9.64,9.64,0,0,0,-3.390141893,-3.387799028
8.26,14.26,1.73,4953.57,0.799,1.837,7.4817,51.81,28.92,9.64,9.64,0,0,0,-3.453306281,-3.388814049
10.17,14.27,1.4,5629.34,0.818,2.107,6.1754,51.81,28.92,9.64,9.64,0,0,0,-3.30510896,-3.355112207
23.01,47.96,2.08,6553.01,0.938,7.06,2.9711,51.81,28.92,9.64,9.64,0,0,0,-2.590033487,-2.613247775
13.07,14.57,1.11,4621.87,0.807,1.96,6.7125,51.81,28.92,9.64,9.64,0,0,0,-3.417139612,-3.623525429
8.34,11.37,1.36,6131,0.812,2.185,6.2344,55.84,36.36,7.79,0,0,0,0,-3.372347944,-3.292446929
9.45,10.8,1.14,4710.07,0.786,1.864,7.0584,59.18,36.73,4.08,0,0,0,0,-3.401105421,-3.430550746
7.46,26.09,3.5,6213.45,0.832,2.562,6.463,59.73,37.58,2.68,0,0,0,0,-3.286808349,-3.370220002
8.89,11.54,1.3,4652.93,0.787,1.795,7.3064,60.9,33.08,6.02,0,0,0,0,-3.414649485,-3.474127936
7.98,9.35,1.17,6461.92,0.81,2.164,6.2154,60.87,34.78,4.35,0,0,0,0,-3.3350578,-3.336192701
10.17,14.78,1.45,5573.17,0.835,2.556,5.5805,60.87,34.78,4.35,0,0,0,0,-3.262668575,-3.323969302
4.38,7.38,1.68,2083.1,0.674,1.031,11.3609,60.87,34.78,4.35,0,0,0,0,-4.107982777,-4.134217067
8.29,11.29,1.36,5699.74,0.808,2.056,6.4803,55.84,33.77,5.19,5.19,0,0,0,-3.331913945,-3.374001659
8.31,11.81,1.42,5789.5,0.807,2.099,6.3951,53.09,37.04,9.88,0,0,0,0,-3.285370603,-3.272447062
14.17,17.8,1.26,7304.36,0.897,4.343,4.199,47.25,39.56,13.19,0,0,0,0,-3.054666558,-3.056642806
7.9,11.25,1.42,5587.5,0.8,1.936,6.8113,47.25,39.56,13.19,0,0,0,0,-3.335032061,-3.44487937
14.48,22.27,1.54,7062.21,0.902,4.474,4.1994,47.25,39.56,13.19,0,0,0,0,-3.032486504,-3.052981018
16.46,21.11,1.28,7117.07,0.91,5.044,3.873,47.25,39.56,13.19,0,0,0,0,-2.89500625,-2.911799046
24.26,26.68,1.1,7178.4,0.931,6.799,3.3411,47.25,39.56,13.19,0,0,0,0,-2.740409299,-2.735179391
13.08,16.06,1.23,6721.14,0.864,3.154,5.1646,47.25,39.56,13.19,0,0,0,0,-3.22307714,-3.189334234
12.4,12.61,1.02,4979.42,0.782,1.774,7.9431,47.25,39.56,13.19,0,0,0,0,-3.670871103,-3.604578415
23.79,48.11,2.02,7234.83,0.94,7.703,3.1834,47.25,39.56,13.19,0,0,0,0,-2.515042088,-2.653667303
14.71,35.94,2.44,7077.24,0.917,5.401,3.8787,47.25,39.56,13.19,0,0,0,0,-2.828608498,-2.863128861
14.02,14.44,1.03,4977.91,0.812,2.155,6.6793,47.25,39.56,13.19,0,0,0,0,-3.433958644,-3.40206573
28.11,32.23,1.15,6915.09,0.931,6.581,3.2401,51.81,33.73,4.82,9.64,0,0,0,-2.707062608,-2.728166169
7.64,13.86,1.81,5430.47,0.806,1.967,7.3835,51.81,33.73,4.82,9.64,0,0,0,-3.469955662,-3.51449589
10.48,13.43,1.28,6021.95,0.828,2.291,6.1395,51.81,33.73,4.82,9.64,0,0,0,-3.366443543,-3.384558254
19.12,30.91,1.62,6466.47,0.922,5.586,3.5965,51.81,33.73,4.82,9.64,0,0,0,-2.797709086,-2.80987354
24.41,26.48,1.08,7068.23,0.933,6.65,3.43,51.81,33.73,4.82,9.64,0,0,0,-2.679021032,-2.698773652
14.44,16.66,1.15,6413.98,0.866,3.088,5.4117,51.81,33.73,4.82,9.64,0,0,0,-3.190407881,-3.104974977
20.99,21.28,1.01,6762.45,0.872,3.345,4.8016,51.81,33.73,4.82,9.64,0,0,0,-3.202751934,-3.159262921
12.54,15.04,1.2,7126.29,0.884,3.618,4.4146,51.81,33.73,4.82,9.64,0,0,0,-3.144099166,-3.077040999
22.01,26.65,1.21,6953.1,0.93,6.45,3.3153,51.81,33.73,4.82,9.64,0,0,0,-2.800699205,-2.788012511
11.9,17.36,1.46,6444.39,0.859,2.978,5.1925,51.81,33.73,4.82,9.64,0,0,0,-3.127989166,-3.149048247
8.46,9.91,1.17,5200.6,0.774,1.658,7.6997,51.81,33.73,4.82,9.64,0,0,0,-3.435210993,-3.557648224
32.76,36.4,1.11,7397.29,0.922,6.3,3.368,51.52,44.44,4.04,0,0,0,0,-2.793397138,-2.808799662
28.19,32.53,1.15,7551.26,0.926,6.747,3.5806,51.52,44.44,4.04,0,0,0,0,-2.805981874,-2.756980811
11.93,17.38,1.46,7815.5,0.891,4.369,4.4729,51.52,44.44,4.04,0,0,0,0,-3.122137004,-3.054116563
13.95,22.41,1.61,7527.22,0.896,4.551,4.3872,51.52,44.44,4.04,0,0,0,0,-3.004544057,-3.069955743
16.53,19.5,1.18,7618.75,0.906,5.206,4.172,51.52,44.44,4.04,0,0,0,0,-2.94061781,-2.997712266
23.83,28.23,1.18,7085.95,0.923,6.405,3.4206,51.52,44.44,4.04,0,0,0,0,-2.79921346,-2.812112721
33.61,58.82,1.75,6850.08,0.936,7.572,3.4076,51.52,44.44,4.04,0,0,0,0,-2.589348769,-2.546848541
24.18,26.72,1.1,7452.47,0.927,6.874,3.4132,51.52,44.44,4.04,0,0,0,0,-2.744469867,-2.782520892
12.98,16.14,1.24,6914.63,0.855,3.17,5.3587,51.52,44.44,4.04,0,0,0,0,-3.209600762,-3.192362981
30.89,49.81,1.61,7466.8,0.936,7.694,3.2328,51.52,44.44,4.04,0,0,0,0,-2.647022494,-2.671412508
14.47,35.54,2.46,7512.92,0.911,5.427,4.0454,51.52,44.44,4.04,0,0,0,0,-2.805831613,-2.901827441
22.01,26.27,1.19,7470.46,0.923,6.518,3.6041,51.52,44.44,4.04,0,0,0,0,-2.740917035,-2.82007594
10.47,17.13,1.64,6833.41,0.845,2.983,5.624,51.52,44.44,4.04,0,0,0,0,-3.269577789,-3.267440881
15.16,22.67,1.5,8134.89,0.927,6.551,3.1516,53.15,39.64,3.6,3.6,0,0,0,-2.820463001,-2.801732999
10.26,14.72,1.43,7511.93,0.855,3.022,5.1891,53.15,39.64,3.6,3.6,0,0,0,-3.272776509,-3.211079224
15.38,22.41,1.46,8111.49,0.929,6.572,3.1619,53.15,39.64,3.6,3.6,0,0,0,-2.847537571,-2.831282263
20.35,31.78,1.56,7563.01,0.935,7.258,2.9852,53.15,39.64,3.6,3.6,0,0,0,-2.662544526,-2.764705298
13.94,20.65,1.48,7092.83,0.873,3.539,4.8948,53.15,39.64,3.6,3.6,0,0,0,-3.114790499,-3.145884685
22.65,25.01,1.1,7554.91,0.938,7.792,2.7243,53.15,39.64,3.6,3.6,0,0,0,-2.683235971,-2.687892937
13.59,17.61,1.3,7080.96,0.877,3.642,4.5103,53.15,39.64,3.6,3.6,0,0,0,-2.990569709,-3.107226398
22.42,33.55,1.5,8186.4,0.947,8.896,2.6562,53.15,39.64,3.6,3.6,0,0,0,-2.561079174,-2.755237589
20.94,26.46,1.26,7151.01,0.893,4.192,4.9843,53.15,39.64,3.6,3.6,0,0,0,-3.067692076,-3.00371064
14.47,17.36,1.2,8096.1,0.917,5.632,3.3831,53.15,39.64,3.6,3.6,0,0,0,-2.906868189,-2.902751451
28.71,60.47,2.11,7868.29,0.959,11.482,2.4972,53.15,39.64,3.6,3.6,0,0,0,-2.438657875,-2.415393188
18.99,39.42,2.08,7799.72,0.943,8.413,2.7088,53.15,39.64,3.6,3.6,0,0,0,-2.617245008,-2.577596704
30.61,34.17,1.12,7918.96,0.951,9.965,2.4847,53.15,39.64,3.6,3.6,0,0,0,-2.564200546,-2.558164203
18.42,24.05,1.31,7631.12,0.903,4.729,4.1495,53.15,39.64,3.6,3.6,0,0,0,-2.972095668,-2.964347625
13.81,15.67,1.13,7455.09,0.854,2.983,5.2376,53.15,39.64,3.6,3.6,0,0,0,-3.23292169,-3.24580991
39.27,43.47,1.11,7762.66,0.956,11.523,2.615,55.56,38.38,6.06,0,0,0,0,-2.375376824,-2.418502893
16.25,24.7,1.52,8165.4,0.935,7.433,2.9004,55.56,38.38,6.06,0,0,0,0,-2.731357847,-2.728131324
16.18,23.48,1.45,8145.96,0.935,7.389,2.9464,55.56,38.38,6.06,0,0,0,0,-2.757952892,-2.869616913
20.59,31.86,1.55,7795.42,0.943,8.153,2.7627,55.56,38.38,6.06,0,0,0,0,-2.623832834,-2.722559094
12.83,21.55,1.68,7178.3,0.883,3.82,4.7298,55.56,38.38,6.06,0,0,0,0,-3.130474592,-3.055107028
30.53,37.99,1.24,7731.97,0.942,8.498,2.657,55.56,38.38,6.06,0,0,0,0,-2.620508121,-2.600942708
14.8,20.59,1.39,7319.55,0.883,3.983,4.5696,55.56,38.38,6.06,0,0,0,0,-3.034735173,-3.040116708
23.73,27.55,1.16,7903.11,0.945,8.812,2.6856,55.56,38.38,6.06,0,0,0,0,-2.554372652,-2.641078121
15.88,20.6,1.3,7104.68,0.89,4.151,4.605,55.56,38.38,6.06,0,0,0,0,-3.02053162,-3.073792329
32,36.89,1.15,7879.56,0.955,10.997,2.3141,55.56,38.38,6.06,0,0,0,0,-2.490062578,-2.473562596
23.17,25.84,1.12,7187.33,0.915,5.446,4.4802,55.56,38.38,6.06,0,0,0,0,-2.927630992,-2.849014564
14.59,17.83,1.22,6861.59,0.873,3.464,5.6782,55.56,38.38,6.06,0,0,0,0,-3.194719544,-3.167965539
32.11,46.42,1.45,7779.53,0.952,10.084,2.4416,55.56,38.38,6.06,0,0,0,0,-2.467914178,-2.550447671
27.57,44.84,1.63,8162.11,0.952,9.94,2.7136,55.56,38.38,6.06,0,0,0,0,-2.520975489,-2.501842036
16.38,19.23,1.17,8157.22,0.925,6.322,3.2199,55.56,38.38,6.06,0,0,0,0,-2.876628878,-2.806423988
24.4,24.96,1.02,7840.81,0.922,6.278,3.1871,55.56,38.38,6.06,0,0,0,0,-2.808522983,-2.75274617
15.55,19.02,1.22,8151.29,0.925,6.325,3.1841,55.56,38.38,6.06,0,0,0,0,-2.871956263,-2.909189977
28.32,60.61,2.14,8191.36,0.962,12.854,2.2223,55.56,38.38,6.06,0,0,0,0,-2.485529979,-2.37878216
19.48,44.61,2.29,7702.12,0.95,9.423,2.4418,55.56,38.38,6.06,0,0,0,0,-2.544452261,-2.610716399
15.46,17.71,1.15,6794.89,0.86,3.114,5.4794,55.56,38.38,6.06,0,0,0,0,-3.26020932,-3.229250265
21.59,27.74,1.29,7274.13,0.913,5.443,4.1942,55.56,38.38,6.06,0,0,0,0,-2.826905786,-2.916010057
14.76,18.52,1.25,7052.8,0.872,3.465,5.3282,55.56,38.38,6.06,0,0,0,0,-3.097356041,-3.228625726
37.73,42.23,1.12,7723.33,0.955,11.035,2.7041,53.4,38.83,7.77,0,0,0,0,-2.428807089,-2.425975539
20.06,31.78,1.58,7726.27,0.94,7.819,2.7856,53.4,38.83,7.77,0,0,0,0,-2.7105365,-2.692090282
12.38,20.45,1.65,7308.28,0.88,3.657,4.6895,53.4,38.83,7.77,0,0,0,0,-3.112922258,-3.063223835
30.52,37.06,1.21,7651.9,0.941,8.143,2.7094,53.4,38.83,7.77,0,0,0,0,-2.722378746,-2.630584403
22.42,27.11,1.21,7749.36,0.943,8.363,2.7132,53.4,38.83,7.77,0,0,0,0,-2.707460981,-2.660857698
42.53,74.27,1.75,7970.93,0.962,12.538,2.3028,53.4,38.83,7.77,0,0,0,0,-2.326005552,-2.293526136
31.87,34.43,1.08,8120.69,0.957,10.933,2.39,53.4,38.83,7.77,0,0,0,0,-2.539131938,-2.534623963
23.15,25.8,1.11,7186.67,0.913,5.216,4.5985,53.4,38.83,7.77,0,0,0,0,-2.871830735,-2.904007384
12.5,15.17,1.21,6558.06,0.824,2.354,6.7419,53.4,38.83,7.77,0,0,0,0,-3.408059018,-3.366400069
16.2,18.48,1.14,8077.31,0.922,6.035,3.3082,53.4,38.83,7.77,0,0,0,0,-2.840803851,-2.931055569
25.83,60.49,2.34,8123.41,0.961,12.333,2.245,53.4,38.83,7.77,0,0,0,0,-2.400426991,-2.415001103
14.27,16.72,1.17,6760.92,0.855,2.978,5.5938,53.4,38.83,7.77,0,0,0,0,-3.32055951,-3.242620649
20.04,25.58,1.28,7511.09,0.908,5.079,4.1011,53.4,38.83,7.77,0,0,0,0,-2.971857527,-2.945469605
13.77,17.76,1.29,7394.13,0.862,3.214,5.1591,53.4,38.83,7.77,0,0,0,0,-3.154748972,-3.199824149
15.45,21.94,1.42,7509.95,0.923,5.767,3.5469,49.55,32.43,10.81,7.21,0,0,0,-2.856494721,-2.808279374
15.18,21.67,1.43,7494.64,0.923,5.776,3.4473,49.55,32.43,10.81,7.21,0,0,0,-2.832954698,-2.863112033
12.49,18.76,1.5,6481.45,0.865,2.989,5.284,49.55,32.43,10.81,7.21,0,0,0,-3.209272311,-3.206622937
12.9,16.2,1.26,6793.84,0.873,3.273,4.8589,49.55,32.43,10.81,7.21,0,0,0,-3.192147435,-3.183971515
31.62,34.4,1.09,6859.08,0.95,8.906,3.1433,49.55,32.43,10.81,7.21,0,0,0,-2.611717008,-2.480584622
20.93,24.44,1.17,6334.66,0.9,4.218,5.1782,49.55,32.43,10.81,7.21,0,0,0,-2.962117913,-2.991922815
15.4,17.84,1.16,7472.44,0.914,4.961,3.9004,49.55,32.43,10.81,7.21,0,0,0,-3.064371725,-2.905697485
27.3,60.59,2.22,6705.5,0.956,10.057,2.763,49.55,32.43,10.81,7.21,0,0,0,-2.52923438,-2.440073138
14.12,15.52,1.1,5895.62,0.834,2.392,6.4562,49.55,32.43,10.81,7.21,0,0,0,-3.344415796,-3.362366971
24.68,31.26,1.27,6566.84,0.908,4.797,3.6886,49.55,32.43,10.81,7.21,0,0,0,-2.815526036,-2.874435114
17.24,24.72,1.43,8221.89,0.939,7.766,2.8629,57.89,37.89,4.21,0,0,0,0,-2.767458597,-2.73498954
13.95,22.19,1.59,7126.16,0.888,4.023,4.6565,57.89,37.89,4.21,0,0,0,0,-3.000104193,-3.085903415
30.48,38.02,1.25,7822.67,0.944,8.969,2.5966,57.89,37.89,4.21,0,0,0,0,-2.590278729,-2.59337191
16.93,20.58,1.22,7092.3,0.894,4.38,4.9095,57.89,37.89,4.21,0,0,0,0,-2.995923677,-3.037990533
33.67,39.5,1.17,7958.54,0.957,11.559,2.2532,57.89,37.89,4.21,0,0,0,0,-2.339115712,-2.461360854
23.32,26,1.11,7297.32,0.919,5.737,4.3981,57.89,37.89,4.21,0,0,0,0,-2.870120281,-2.866439359
13.67,15.58,1.14,6705.03,0.837,2.612,6.4217,57.89,37.89,4.21,0,0,0,0,-3.318401417,-3.342113953
25.31,25.74,1.02,7989.98,0.928,6.82,3.1259,57.89,37.89,4.21,0,0,0,0,-2.801963726,-2.714856688
16.64,19.83,1.19,8177.9,0.929,6.664,3.1285,57.89,37.89,4.21,0,0,0,0,-2.827442591,-2.881764919
30.59,60.95,1.99,8232.02,0.963,13.523,2.1728,57.89,37.89,4.21,0,0,0,0,-2.345677841,-2.339399418
22.42,45.66,2.04,7845.82,0.952,9.915,2.4544,57.89,37.89,4.21,0,0,0,0,-2.574617303,-2.638334808
23.01,29.1,1.26,7362.4,0.917,5.755,4.0715,57.89,37.89,4.21,0,0,0,0,-2.83071996,-2.871784904
15.2,20.03,1.32,7145.75,0.877,3.67,5.1815,57.89,37.89,4.21,0,0,0,0,-3.11029964,-3.156191581
31.37,36.21,1.15,8201.1,0.96,12.817,2.1183,57.89,37.89,4.21,0,0,0,0,-2.422978235,-2.417607412
29.17,32.62,1.12,6123.04,0.935,7.131,3.5264,55.84,36.36,5.19,2.6,0,0,0,-2.721209952,-2.678529179
15.08,27.97,1.85,5722.16,0.872,3.325,5.508,55.84,36.36,5.19,2.6,0,0,0,-3.152138282,-3.154795537
12.64,18.33,1.45,7644.43,0.909,4.835,3.7939,55.84,36.36,5.19,2.6,0,0,0,-2.976713649,-3.033690621
7.59,10.11,1.33,6611.5,0.814,2.166,6.2382,55.84,36.36,5.19,2.6,0,0,0,-3.320738413,-3.356752007
14.76,22.1,1.5,7360.76,0.912,5.074,3.7766,55.84,36.36,5.19,2.6,0,0,0,-2.978228943,-2.911324113
22.43,28.27,1.26,7184.2,0.914,5.415,3.5654,55.84,36.36,5.19,2.6,0,0,0,-2.9185961,-2.937344548
17.18,21.28,1.24,7442.4,0.92,5.775,3.4774,55.84,36.36,5.19,2.6,0,0,0,-2.813597902,-2.849816658
24.34,28.84,1.18,7461.87,0.934,7.187,3.0964,55.84,36.36,5.19,2.6,0,0,0,-2.696471715,-2.749519825
24.43,26.18,1.07,7628.63,0.937,7.489,3.1238,55.84,36.36,5.19,2.6,0,0,0,-2.673844008,-2.708078498
10.95,11.79,1.08,6252.95,0.811,2.163,6.4337,55.84,36.36,5.19,2.6,0,0,0,-3.363726831,-3.349649807
11.72,12.27,1.05,5463.29,0.8,1.993,7.3271,55.84,36.36,5.19,2.6,0,0,0,-3.527851163,-3.531435518
13.2,15.46,1.17,7674.26,0.893,4.211,4.0044,55.84,36.36,5.19,2.6,0,0,0,-3.065093746,-3.036027994
20.82,21.18,1.02,7468.14,0.877,3.694,4.6625,55.84,36.36,5.19,2.6,0,0,0,-3.137315699,-3.200470529
23.49,47.62,2.03,7687.76,0.946,8.648,2.858,55.84,36.36,5.19,2.6,0,0,0,-2.647867961,-2.539382457
16.32,35,2.15,7352.81,0.927,6.139,3.4631,55.84,36.36,5.19,2.6,0,0,0,-2.941080567,-2.739348194
12.31,18.19,1.48,6924.98,0.87,3.427,5.0276,55.84,36.36,5.19,2.6,0,0,0,-3.098230429,-3.222498087
15.4,22.57,1.47,8281.6,0.924,6.585,3.2005,52.94,43.7,3.36,0,0,0,0,-2.798661955,-2.810800398
19.27,31.65,1.64,7850.25,0.934,7.486,2.9481,52.94,43.7,3.36,0,0,0,0,-2.713848457,-2.610309681
27.7,35.95,1.3,7652.29,0.933,7.605,2.8791,52.94,43.7,3.36,0,0,0,0,-2.616571092,-2.649573547
