PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-CO2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DCO2 - INF),LOG(DCO2 - 1 bar)
5.24,6.37,1.22,2763.32,0.695,0.969,20.0923,50,20.83,8.33,20.83,0,0,0,-4.35425992,-4.270118039
13.86,14.46,1.04,4453.53,0.815,1.869,12.4596,50,20.83,8.33,20.83,0,0,0,-3.64116623,-3.677496881
14.09,32.37,2.3,3869.66,0.862,2.722,16.0849,50,20.83,8.33,20.83,0,0,0,-3.535574652,-3.511259314
10.86,26.09,2.4,5536.9,0.819,2.24,12.0805,44.83,37.93,13.79,3.45,0,0,0,-3.811546378,-3.822108088
7.88,10.04,1.27,5437.09,0.785,1.679,12.6513,50,29.17,8.33,12.5,0,0,0,-3.711337655,-3.720857716
12.44,13.14,1.06,5094.8,0.823,2.13,12.418,50,29.17,8.33,12.5,0,0,0,-3.593399808,-3.660016359
14.38,16.91,1.18,5292.57,0.876,3.323,10.99,50,29.17,8.33,12.5,0,0,0,-3.536186608,-3.525950229
12.2,14.74,1.21,2693.58,0.749,1.421,17.5642,48.15,33.33,7.41,11.11,0,0,0,-4.3353508,-4.304329859
7.25,7.7,1.06,2988.38,0.693,1.06,16.8581,48.15,33.33,7.41,11.11,0,0,0,-4.038098602,-4.082450775
20.32,21.33,1.05,5439.54,0.894,3.938,13.1803,55.56,27.78,11.11,5.56,0,0,0,-3.425093989,-3.464261035
10.94,16.26,1.49,5997.64,0.86,2.867,9.1459,55.56,27.78,11.11,5.56,0,0,0,-3.46298395,-3.422233347
15.23,18.1,1.19,5993.58,0.887,3.656,12.1297,55.56,27.78,11.11,5.56,0,0,0,-3.397868401,-3.533274163
7.55,12.09,1.6,4611.52,0.774,1.594,15.9055,55.56,27.78,11.11,5.56,0,0,0,-3.910242872,-3.924696619
14.28,14.7,1.03,5878.18,0.869,2.991,9.1917,55.56,27.78,11.11,5.56,0,0,0,-3.260631895,-3.34334913
14.18,34.72,2.45,5772.06,0.878,3.358,10.2704,55.56,27.78,11.11,5.56,0,0,0,-3.364247333,-3.472982991
14.56,33.52,2.3,5879.94,0.9,4.257,11.4712,55.56,27.78,11.11,5.56,0,0,0,-3.380024939,-3.39367646
6.26,7.28,1.16,1168.24,0.605,0.719,22.7595,55.56,27.78,11.11,5.56,0,0,0,-4.831442905,-4.755188185
7.57,9.23,1.22,2904.17,0.705,1.109,21.1267,55.56,27.78,11.11,5.56,0,0,0,-4.225974904,-4.236428733
17.34,19.45,1.12,5849.7,0.896,4.199,9.931,55.56,27.78,11.11,5.56,0,0,0,-3.327808686,-3.33642006
14.92,19.59,1.31,5873.52,0.881,3.407,8.7639,55.56,27.78,11.11,5.56,0,0,0,-3.372909251,-3.380115026
9.85,14.11,1.43,6246.91,0.844,2.596,9.9535,52.38,33.33,9.52,4.76,0,0,0,-3.515154896,-3.582125318
14.71,16.29,1.11,5614.88,0.808,2.056,12.6393,52.38,33.33,9.52,4.76,0,0,0,-3.82043445,-3.812422287
6.5,9.97,1.53,4653.11,0.754,1.473,18.1387,52.38,33.33,9.52,4.76,0,0,0,-3.916557559,-3.986862232
6.19,8.3,1.34,5161.26,0.745,1.413,16.0563,52.38,33.33,9.52,4.76,0,0,0,-3.955077072,-3.920599013
8.81,11.45,1.3,5256.32,0.789,1.762,16.9295,52.38,33.33,9.52,4.76,0,0,0,-3.922896862,-3.903044564
14.06,17.71,1.26,5744.87,0.867,3.102,9.9198,52.38,33.33,9.52,4.76,0,0,0,-3.372207289,-3.479669554
9.38,13.72,1.46,6061.49,0.833,2.358,10.1892,50,31.82,9.09,9.09,0,0,0,-3.586162532,-3.585042549
13.26,15.72,1.19,5771.58,0.867,3.063,14.4634,50,31.82,9.09,9.09,0,0,0,-3.762427587,-3.66688338
5.42,9.23,1.7,4240.6,0.735,1.297,16.1299,50,31.82,9.09,9.09,0,0,0,-3.924558186,-3.931449219
10.82,12.86,1.19,4512.99,0.783,1.718,14.8496,50,31.82,9.09,9.09,0,0,0,-3.98242861,-3.937070601
13.77,14.35,1.04,5556.4,0.844,2.472,10.8938,50,31.82,9.09,9.09,0,0,0,-3.419289579,-3.511872581
14.76,18.23,1.24,5997.37,0.889,3.854,10.9215,50,31.82,9.09,9.09,0,0,0,-3.491172254,-3.489511296
9.21,10.39,1.13,5363.67,0.789,1.837,11.9055,52,36,8,4,0,0,0,-3.674470639,-3.740062433
9.07,12.81,1.41,6064.02,0.815,2.192,10.8057,52,36,8,4,0,0,0,-3.628458884,-3.604343395
5.09,7.9,1.55,3939.32,0.712,1.214,17.8684,52,36,8,4,0,0,0,-4.131185217,-4.092454776
9.51,10.71,1.13,4800.08,0.776,1.735,12.9144,52,36,8,4,0,0,0,-3.776237241,-3.727950072
14.35,16.95,1.18,6032.65,0.879,3.652,11.1521,52,36,8,4,0,0,0,-3.456032134,-3.497113955
9.7,13.76,1.42,4603.63,0.807,1.82,14.5127,50,20.83,8.33,20.83,0,0,0,-3.829895108,-3.872402363
14.98,15.8,1.05,3049.27,0.757,1.389,17.3241,50,20.83,8.33,20.83,0,0,0,-4.031828118,-4.004623202
9.55,12.5,1.31,3191.46,0.748,1.311,18.4166,50,20.83,8.33,20.83,0,0,0,-4.113907637,-4.107450142
5.67,6.05,1.07,3586.85,0.702,1.021,18.2175,50,20.83,8.33,20.83,0,0,0,-3.846548771,-4.056817837
12.63,13.08,1.04,4859.92,0.796,1.945,12.5605,45.16,41.94,6.45,6.45,0,0,0,-3.839356067,-3.791340898
20.5,21.87,1.07,5405.99,0.894,3.963,12.3244,55.56,27.78,11.11,5.56,0,0,0,-3.398598504,-3.423557146
16.83,22.3,1.33,5837.91,0.894,4.002,9.3137,55.56,27.78,11.11,5.56,0,0,0,-3.268732571,-3.29548335
9.53,10.61,1.11,5959.64,0.84,2.447,9.431,55.56,27.78,11.11,5.56,0,0,0,-3.424045978,-3.419568658
10.39,16.13,1.55,6174.64,0.859,2.844,9.5775,55.56,27.78,11.11,5.56,0,0,0,-3.524870584,-3.447504124
15.44,18.17,1.18,5967.34,0.888,3.68,12.2119,55.56,27.78,11.11,5.56,0,0,0,-3.586494636,-3.525989407
7.58,8.81,1.16,5735.85,0.77,1.573,14.1631,55.56,27.78,11.11,5.56,0,0,0,-3.614465532,-3.644127322
14.04,33.11,2.36,5871.72,0.9,4.256,11.5917,55.56,27.78,11.11,5.56,0,0,0,-3.524491083,-3.394055248
17.9,20.61,1.15,5866.55,0.897,4.24,12.0194,55.56,27.78,11.11,5.56,0,0,0,-3.384043879,-3.399808728
9.54,12.79,1.34,5245.38,0.799,1.889,14.4677,55.56,27.78,11.11,5.56,0,0,0,-3.637676955,-3.640630795
15.04,19.92,1.32,5881.42,0.882,3.445,8.9751,55.56,27.78,11.11,5.56,0,0,0,-3.441635024,-3.373698014
9.83,14.33,1.46,6139.73,0.843,2.588,10.1005,52.38,33.33,9.52,4.76,0,0,0,-3.487082057,-3.530476789
6.2,9.09,1.47,5265.23,0.747,1.421,16.3406,52.38,33.33,9.52,4.76,0,0,0,-3.799678649,-3.867859817
9.44,10.73,1.14,5643.28,0.805,2.024,10.6532,52.38,33.33,9.52,4.76,0,0,0,-3.533597002,-3.564681736
8.68,11.76,1.35,5338.33,0.788,1.76,16.2189,52.38,33.33,9.52,4.76,0,0,0,-3.877568685,-3.824388907
19.3,38.8,2.01,5096.64,0.881,3.492,15.5794,58.33,29.17,8.33,4.17,0,0,0,-3.671935417,-3.683443831
10.47,12.67,1.21,4486.09,0.773,1.595,16.0273,50,30,15,5,0,0,0,-3.89847284,-3.804356775
14.64,16.76,1.14,5869.92,0.88,3.356,12.9649,50,30,15,5,0,0,0,-3.570171512,-3.61445011
14.18,33.24,2.34,5721.28,0.892,3.891,12.2147,50,30,15,5,0,0,0,-3.548671704,-3.512581604
4.11,6.13,1.49,528.26,0.577,0.632,24.6168,50,30,15,5,0,0,0,-4.889174604,-4.881073586
18.36,21.95,1.2,5797.88,0.895,3.947,10.0348,50,30,15,5,0,0,0,-3.421966497,-3.368601432
8.25,12.17,1.48,5861.53,0.823,2.198,10.9625,52.17,30.43,8.7,8.7,0,0,0,-3.575764159,-3.589584189
14.17,14.81,1.05,5166.2,0.832,2.303,11.2273,52.17,30.43,8.7,8.7,0,0,0,-3.514771454,-3.55087213
11.74,29.14,2.48,5649.75,0.85,2.647,11.5386,52.17,30.43,8.7,8.7,0,0,0,-3.629378462,-3.652144436
7.65,11.06,1.45,4346.68,0.755,1.446,19.9542,52.17,30.43,8.7,8.7,0,0,0,-4.130394859,-4.002396659
20.04,21.09,1.05,5656.29,0.891,4.056,13.5318,60,35,0,5,0,0,0,-3.551658455,-3.566458568
9.65,10.54,1.09,6539.75,0.832,2.467,9.9012,60,35,0,5,0,0,0,-3.525991384,-3.5518297
10.63,17.05,1.6,6367.28,0.855,2.933,9.4917,60,35,0,5,0,0,0,-3.555702522,-3.52415962
15.36,17.58,1.14,6346.2,0.816,2.267,14.0265,60,35,0,5,0,0,0,-3.753619951,-3.745481671
6.95,12.21,1.76,4627.65,0.766,1.638,16.03,60,35,0,5,0,0,0,-3.963915593,-4.001758545
7.64,8.83,1.16,5863.3,0.763,1.614,14.8486,60,35,0,5,0,0,0,-3.627228363,-3.742294648
14.48,14.77,1.02,6099.09,0.864,3.074,9.848,60,35,0,5,0,0,0,-3.397656564,-3.316732494
14.58,34.87,2.39,6022.19,0.873,3.436,10.3686,60,35,0,5,0,0,0,-3.470393599,-3.457784309
14.47,32.76,2.26,6066.74,0.896,4.338,12.2554,60,35,0,5,0,0,0,-3.452888416,-3.457121464
11.2,15.12,1.35,4767.2,0.8,1.95,14.5601,60,35,0,5,0,0,0,-3.869749683,-3.920414506
20.03,22.47,1.12,6102.35,0.898,4.423,8.8845,60,35,0,5,0,0,0,-3.369693455,-3.32196933
17.44,19.07,1.09,5975.33,0.892,4.296,8.8565,60,35,0,5,0,0,0,-3.363775624,-3.32084029
14.06,19.35,1.38,6262.67,0.876,3.505,9.1183,60,35,0,5,0,0,0,-3.46058435,-3.455201991
16.88,20.82,1.23,5414.27,0.877,3.415,11.4411,54.55,31.82,0,13.64,0,0,0,-3.639927289,-3.538467442
10.22,15.34,1.5,5703.51,0.839,2.428,10.7557,54.55,31.82,0,13.64,0,0,0,-3.620817196,-3.583514324
14.41,18.09,1.26,5603.61,0.871,3.153,15.3603,54.55,31.82,0,13.64,0,0,0,-3.821567503,-3.752065762
18.22,25.32,1.39,4796.57,0.86,2.872,12.1823,54.55,31.82,0,13.64,0,0,0,-3.491529053,-3.553437746
11.29,13.91,1.23,4777.94,0.789,1.773,16.4368,54.55,31.82,0,13.64,0,0,0,-4.056731301,-3.974574831
14.41,14.68,1.02,5713.83,0.848,2.54,11.2833,54.55,31.82,0,13.64,0,0,0,-3.519877839,-3.511053004
13.8,32.78,2.38,5495.69,0.858,2.845,11.4554,54.55,31.82,0,13.64,0,0,0,-3.616665632,-3.545806498
14.46,30.82,2.13,5583.28,0.885,3.637,13.0182,54.55,31.82,0,13.64,0,0,0,-3.588480567,-3.559242605
15.23,16.99,1.12,7317.89,0.91,5.031,8.4249,58.82,38.24,0,2.94,0,0,0,-3.307142447,-3.292934469
19.1,26.31,1.38,7254.28,0.923,6.082,7.5747,58.82,38.24,0,2.94,0,0,0,-3.18250535,-3.153869823
21.27,22.83,1.07,6210.84,0.844,2.745,12.1341,58.82,38.24,0,2.94,0,0,0,-3.609013282,-3.621488212
22.36,25.3,1.13,7221.49,0.927,6.383,8.345,58.82,38.24,0,2.94,0,0,0,-3.155468467,-3.222577207
11.57,18.45,1.59,6558.81,0.854,2.938,11.12,58.82,38.24,0,2.94,0,0,0,-3.635979929,-3.581373717
22.1,30.66,1.39,6720.64,0.916,5.691,11.4413,58.82,38.24,0,2.94,0,0,0,-3.343594448,-3.315398552
11.03,14.84,1.35,6003.75,0.827,2.378,18.6768,58.82,38.24,0,2.94,0,0,0,-3.963705144,-3.805393828
25.62,28.06,1.1,7247.82,0.937,7.391,7.9463,58.82,38.24,0,2.94,0,0,0,-3.021102735,-3.085756157
28.34,31.87,1.12,7084.34,0.936,7.533,7.4899,58.82,38.24,0,2.94,0,0,0,-3.021954176,-3.046886021
25.66,29.34,1.14,6719.55,0.934,7.282,7.061,58.82,38.24,0,2.94,0,0,0,-2.950827133,-3.015599414
24.76,29.14,1.18,7210.85,0.924,6.353,7.9231,58.82,38.24,0,2.94,0,0,0,-3.140489549,-3.16729446
14.15,18.61,1.32,7254.37,0.9,4.654,9.0114,58.82,38.24,0,2.94,0,0,0,-3.355022967,-3.335726829
15.3,16.49,1.08,4719.62,0.78,1.884,13.7958,53.85,42.31,0,3.85,0,0,0,-3.895789288,-3.933598271
14.39,33.26,2.31,5593.41,0.874,3.684,15.4795,53.85,42.31,0,3.85,0,0,0,-3.874022272,-3.600273405
8.08,10.04,1.24,2655.19,0.72,1.084,24.2025,54.55,13.64,27.27,4.55,0,0,0,-4.340480988,-4.134931124
5.17,6.96,1.35,3991.91,0.699,1.145,18.3277,63.16,31.58,0,5.26,0,0,0,-3.703408527,-4.072903505
8.88,14.71,1.66,3827.93,0.764,1.555,12.4351,62.5,31.25,0,6.25,0,0,0,-3.623855742,-3.665827112
15.56,16.96,1.09,6931.29,0.883,3.899,8.5424,58.33,37.5,2.78,1.39,0,0,0,-3.316126313,-3.43638671
11.04,12.93,1.17,6419.33,0.849,2.913,9.2516,58.54,36.59,2.44,2.44,0,0,0,-3.386459746,-3.426267489
13.24,25.13,1.9,5944.71,0.872,3.429,9.9343,58.7,35.87,2.17,3.26,0,0,0,-3.394096461,-3.458886062
14.15,15.98,1.13,7143.32,0.889,4.244,8.6299,61.22,36.73,0,2.04,0,0,0,-3.237215032,-3.26416887
7.47,11.73,1.57,5765.27,0.781,1.864,15.8972,61.22,36.73,0,2.04,0,0,0,-3.792598429,-3.730115485
28.05,29.86,1.06,8797.69,0.954,10.905,4.8088,58.93,40.18,0,0.89,0,0,0,-2.74342146,-2.760177772
22.49,25.03,1.11,7585.95,0.908,5.193,9.33,58.93,40.18,0,0.89,0,0,0,-3.222551836,-3.302018113
20.59,37.1,1.8,7954.88,0.935,7.408,6.082,59.09,38.64,0,2.27,0,0,0,-3.019748014,-3.004321182
21.77,23.48,1.08,7326.14,0.923,5.945,6.7837,58.54,32.93,7.32,1.22,0,0,0,-3.103873088,-3.115824836
14.24,15.86,1.11,6791.74,0.889,3.999,8.597,58.7,32.61,6.52,2.17,0,0,0,-3.269666224,-3.251902953
16.42,29.26,1.78,6562.03,0.902,4.507,8.2124,58.82,32.35,5.88,2.94,0,0,0,-3.304864487,-3.322345939
8.72,14.33,1.64,5370.45,0.805,2.01,11.9795,58.82,32.35,5.88,2.94,0,0,0,-3.665378646,-3.682102529
4.38,5.57,1.27,2412.19,0.641,0.86,21.9562,63.16,31.58,0,5.26,0,0,0,-4.179070281,-4.57817816
15.73,16.17,1.03,4457.03,0.811,2.078,18.7601,63.16,31.58,0,5.26,0,0,0,-3.737213528,-3.732366459
4.33,6.2,1.43,2063.82,0.642,0.869,24.947,51.85,33.33,11.11,3.7,0,0,0,-4.329934193,-4.375990713
4.2,5.82,1.39,1984.88,0.639,0.823,25.9644,51.85,29.63,7.41,11.11,0,0,0,-4.564486304,-4.58792122
33.5,36.36,1.09,8266.33,0.965,13.796,4.5974,55.56,36.11,5.56,2.78,0,0,0,-2.69047407,-2.649523664
50.88,62.36,1.23,7022.51,0.97,14.259,5.6146,55.56,25,11.11,8.33,0,0,0,-2.508885922,-2.489462379
24.49,31.92,1.3,7311.39,0.929,6.744,8.1567,50,40.63,6.25,3.13,0,0,0,-3.151985453,-3.145727159
22.12,27.01,1.22,7781.89,0.932,6.959,7.8119,50,40.63,6.25,3.13,0,0,0,-3.140154717,-3.200938625
7.88,11.88,1.51,5613.57,0.795,1.978,17.8364,50,40.63,6.25,3.13,0,0,0,-4.119101855,-4.024501245
20.08,46.68,2.32,7719.81,0.938,7.856,7.836,50,40.63,6.25,3.13,0,0,0,-3.084632388,-3.05606582
11.03,13.86,1.26,6569.08,0.829,2.458,16.32,50,40.63,6.25,3.13,0,0,0,-3.724962977,-3.690857157
17.37,18.15,1.04,7519.45,0.895,4.314,9.0345,50,40.63,6.25,3.13,0,0,0,-3.327580491,-3.366383666
35.39,39.86,1.13,6911.75,0.953,9.592,7.5822,48.15,33.33,14.81,3.7,0,0,0,-2.870840772,-2.823872509
21.29,23.91,1.12,6474.94,0.907,4.566,9.9905,48.15,33.33,14.81,3.7,0,0,0,-3.261723164,-3.306570033
20.2,27.4,1.36,7904.9,0.935,7.089,6.618,48.15,33.33,14.81,3.7,0,0,0,-3.072111397,-3.095452218
22.36,25.65,1.15,7608.94,0.938,7.216,6.8606,48.15,33.33,14.81,3.7,0,0,0,-3.036434455,-3.100905931
20.04,20.67,1.03,7820.2,0.93,6.279,6.421,48.15,33.33,14.81,3.7,0,0,0,-3.085568098,-3.05540069
20.85,46.32,2.22,7523.06,0.944,8.175,6.5465,48.15,33.33,14.81,3.7,0,0,0,-2.944221568,-2.927457756
13.4,13.85,1.03,6645.68,0.852,2.764,10.1164,48.15,33.33,14.81,3.7,0,0,0,-3.490012983,-3.494094651
18.09,18.74,1.04,7203.2,0.905,4.559,7.8638,48.15,33.33,14.81,3.7,0,0,0,-3.274281091,-3.238426387
35.44,39.84,1.12,6582.58,0.951,8.994,7.3874,46.43,32.14,14.29,7.14,0,0,0,-2.752011602,-2.818857394
21.55,30.3,1.41,7119.78,0.931,6.362,7.6637,46.43,32.14,14.29,7.14,0,0,0,-3.110186167,-3.117878818
20.52,22.51,1.1,6980.85,0.86,2.905,11.1431,46.43,32.14,14.29,7.14,0,0,0,-3.455217309,-3.496971815
21.51,26.57,1.24,7626.67,0.936,6.797,7.1789,46.43,32.14,14.29,7.14,0,0,0,-3.075263691,-3.126309292
9.6,11.4,1.19,5966.46,0.805,1.949,13.8796,46.43,32.14,14.29,7.14,0,0,0,-3.722185018,-3.787418084
30.15,41.03,1.36,7127.27,0.937,6.947,6.7302,46.43,32.14,14.29,7.14,0,0,0,-3.024411439,-3.029897007
18.99,23.37,1.23,6776.34,0.898,4.114,9.5666,46.43,32.14,14.29,7.14,0,0,0,-3.276205461,-3.366832072
21,46.19,2.2,7606.7,0.941,7.675,6.9559,46.43,32.14,14.29,7.14,0,0,0,-2.934034745,-2.991720694
8.87,9.6,1.08,6040.33,0.783,1.719,15.7357,46.43,32.14,14.29,7.14,0,0,0,-3.759460479,-3.812619164
24.45,27.64,1.13,7338.83,0.944,8,6.2078,46.43,32.14,14.29,7.14,0,0,0,-2.977971868,-2.975157602
10.94,12.23,1.12,6694.94,0.832,2.35,14.9025,46.43,32.14,14.29,7.14,0,0,0,-3.692947156,-3.653614873
18.45,19.03,1.03,6879.21,0.9,4.232,8.1707,46.43,32.14,14.29,7.14,0,0,0,-3.247285178,-3.213366369
14.09,18.43,1.31,7619.53,0.911,4.949,7.5563,46.43,32.14,14.29,7.14,0,0,0,-3.174495371,-3.202128805
35.46,39.89,1.12,6431.38,0.947,8.613,7.8804,48.39,35.48,12.9,3.23,0,0,0,-2.867455375,-2.892400359
20.97,30.26,1.44,6974.94,0.927,6.201,7.572,48.39,35.48,12.9,3.23,0,0,0,-3.08433336,-3.113504006
20.08,25.07,1.25,7608.05,0.93,6.493,7.3149,48.39,35.48,12.9,3.23,0,0,0,-3.114444157,-3.128950023
8.55,11.29,1.32,5513.3,0.789,1.836,15.1434,48.39,35.48,12.9,3.23,0,0,0,-3.933656267,-3.857202055
20.71,46.04,2.22,7243.31,0.936,7.314,7.113,48.39,35.48,12.9,3.23,0,0,0,-2.998919633,-3.027989027
9.04,9.82,1.09,5432.57,0.766,1.62,16.0282,48.39,35.48,12.9,3.23,0,0,0,-3.811641071,-3.916537878
16.43,23.22,1.41,6593.48,0.882,3.637,14.2056,48.39,35.48,12.9,3.23,0,0,0,-3.647836783,-3.544456104
9.8,12.85,1.31,6368.93,0.819,2.251,15.5986,48.39,35.48,12.9,3.23,0,0,0,-3.763009789,-3.716034068
35.07,39.02,1.11,5983.32,0.945,7.424,8.9881,46.67,23.33,13.33,16.67,0,0,0,-2.831551353,-2.954803668
19.21,21.39,1.11,5719.27,0.89,3.495,11.1541,46.67,23.33,13.33,16.67,0,0,0,-3.364869946,-3.417364154
21.58,25.05,1.16,6568.91,0.921,5.207,8.6226,46.67,23.33,13.33,16.67,0,0,0,-3.155931414,-3.162239033
33.44,38.2,1.14,6820.8,0.935,6.409,7.5598,46.67,23.33,13.33,16.67,0,0,0,-2.992933082,-3.065827306
20.78,26.19,1.26,6940.72,0.927,5.57,8.5163,46.67,23.33,13.33,16.67,0,0,0,-3.114780806,-3.266403963
26.71,31.25,1.17,6990.53,0.929,5.819,7.8014,46.67,23.33,13.33,16.67,0,0,0,-3.023019126,-3.101810604
19.63,20.53,1.05,7067.69,0.917,4.826,7.0253,46.67,23.33,13.33,16.67,0,0,0,-3.008272159,-3.124310112
23.35,53.53,2.29,6825.49,0.934,6.283,7.818,46.67,23.33,13.33,16.67,0,0,0,-3.055197853,-3.045005815
20.85,44.4,2.13,6416.03,0.935,6.347,7.8593,46.67,23.33,13.33,16.67,0,0,0,-3.023212179,-3.058654686
17.07,22.69,1.33,5651.29,0.876,3.081,14.9362,46.67,23.33,13.33,16.67,0,0,0,-3.474452033,-3.505078947
17.88,18.77,1.05,6141.89,0.887,3.475,8.6565,46.67,23.33,13.33,16.67,0,0,0,-3.234849533,-3.282564221
13.89,18.2,1.31,6559.83,0.902,4.107,8.635,46.67,23.33,13.33,16.67,0,0,0,-3.271091288,-3.292076839
17.99,25.86,1.44,7668.48,0.92,5.726,8.1279,43.24,40.54,10.81,5.41,0,0,0,-3.2081798,-3.209592378
21.98,31.88,1.45,6495.92,0.917,5.581,8.5193,43.24,40.54,10.81,5.41,0,0,0,-3.207121808,-3.186794686
20.29,24.9,1.23,7081.29,0.921,5.751,8.5116,43.24,40.54,10.81,5.41,0,0,0,-3.132332029,-3.217694952
8.73,9.19,1.05,4923.15,0.761,1.584,14.7662,43.24,40.54,10.81,5.41,0,0,0,-4.065924138,-4.039484451
19.96,20.59,1.03,7239.03,0.911,5.018,7.6547,43.24,40.54,10.81,5.41,0,0,0,-3.169696923,-3.220391694
19.82,46.28,2.34,7041.51,0.929,6.516,8.3097,43.24,40.54,10.81,5.41,0,0,0,-3.078986548,-3.108677321
23.33,27,1.16,6913.16,0.934,6.955,7.3008,43.24,40.54,10.81,5.41,0,0,0,-3.03002165,-3.038977208
12.92,16.04,1.24,7250.65,0.892,4.194,8.8561,43.24,40.54,10.81,5.41,0,0,0,-3.377944288,-3.367285846
23.71,30.03,1.27,7492.38,0.939,7.202,6.6786,50,29.17,16.67,4.17,0,0,0,-2.933309925,-2.982537333
19.22,22.56,1.17,5937.81,0.883,3.589,10.546,50,29.17,16.67,4.17,0,0,0,-3.342364537,-3.335326195
52.81,53.45,1.01,7617.39,0.953,9.448,5.5107,50,29.17,16.67,4.17,0,0,0,-2.767970994,-2.763053093
10.46,12.78,1.22,6885.03,0.828,2.254,12.1091,50,29.17,16.67,4.17,0,0,0,-3.625309389,-3.586500762
20.38,20.87,1.02,5559.39,0.867,3.08,11.2019,50,29.17,16.67,4.17,0,0,0,-3.494303663,-3.526144766
24.54,55.1,2.25,7610.69,0.949,8.72,5.5819,50,29.17,16.67,4.17,0,0,0,-2.759903639,-2.835751903
21.52,46.33,2.15,7568.02,0.948,8.67,5.89,50,29.17,16.67,4.17,0,0,0,-2.82841368,-2.891671339
26.58,28.65,1.08,7561.97,0.951,9.089,5.4147,50,29.17,16.67,4.17,0,0,0,-2.838092251,-2.877495287
20.91,25.79,1.23,6653.09,0.902,4.309,10.5748,50,29.17,16.67,4.17,0,0,0,-3.282259438,-3.320683375
14.12,14.47,1.02,6673.14,0.865,2.984,9.3082,50,29.17,16.67,4.17,0,0,0,-3.395998973,-3.404060681
14.97,19.11,1.28,7608.78,0.923,5.706,6.7925,50,29.17,16.67,4.17,0,0,0,-3.084072777,-3.125126983
36.05,41.11,1.14,6519.64,0.952,9.422,8.2434,48.15,33.33,14.81,3.7,0,0,0,-2.86149179,-2.818559212
23.58,29.03,1.23,7126.79,0.931,6.527,7.4264,48.15,33.33,14.81,3.7,0,0,0,-3.020554589,-3.073786081
14.04,20.93,1.49,6082.66,0.873,3.348,15.8284,48.15,33.33,14.81,3.7,0,0,0,-3.715035921,-3.689102104
21.68,25.24,1.16,7482.06,0.937,7.167,6.7797,48.15,33.33,14.81,3.7,0,0,0,-3.109566419,-3.10203026
19.86,20.3,1.02,5406.28,0.857,2.882,12.576,48.15,33.33,14.81,3.7,0,0,0,-3.606494221,-3.634809576
28.65,60.61,2.12,7751.76,0.957,10.689,5.4625,48.15,33.33,14.81,3.7,0,0,0,-2.70192043,-2.73285557
25.57,28.51,1.11,7417.37,0.946,8.58,5.9046,48.15,33.33,14.81,3.7,0,0,0,-2.857606073,-2.856761845
17.31,19.74,1.14,7050.22,0.909,4.776,8.755,48.15,33.33,14.81,3.7,0,0,0,-3.14792245,-3.278323946
14.56,17.53,1.2,7695.23,0.916,5.378,7.2211,48.15,33.33,14.81,3.7,0,0,0,-3.124105091,-3.134931923
18.51,25.74,1.39,7538.72,0.927,6.137,7.2831,53.33,30,13.33,3.33,0,0,0,-3.060210859,-3.11506438
12.14,19.14,1.58,6054.07,0.856,2.832,12.9612,53.33,30,13.33,3.33,0,0,0,-3.562584237,-3.633264346
12.18,17.37,1.43,6404.5,0.859,2.887,10.2739,53.33,30,13.33,3.33,0,0,0,-3.40115392,-3.588153761
29.85,42.56,1.43,6872.44,0.932,6.428,7.6903,53.33,30,13.33,3.33,0,0,0,-2.990906419,-3.081902796
20.67,20.95,1.01,7236.87,0.922,5.443,7.2603,53.33,30,13.33,3.33,0,0,0,-3.102159482,-3.110789937
12.12,15.31,1.26,6045.47,0.84,2.481,12.8075,53.33,30,13.33,3.33,0,0,0,-3.507645653,-3.514313411
9.76,10.94,1.12,5269.04,0.765,1.573,16.9647,53.33,30,13.33,3.33,0,0,0,-3.77453509,-3.81369416
9.64,13.85,1.44,5878.36,0.817,2.139,14.2232,53.33,30,13.33,3.33,0,0,0,-3.610196428,-3.682601874
13.82,16.48,1.19,7284.11,0.904,4.579,8.3812,53.33,30,13.33,3.33,0,0,0,-3.242835623,-3.254233551
24.28,29.7,1.22,7108.42,0.935,6.746,6.9727,46.15,30.77,19.23,3.85,0,0,0,-2.988660783,-3.013905206
20.75,26.97,1.3,7551.75,0.937,7.079,6.3431,46.15,30.77,19.23,3.85,0,0,0,-2.987715992,-3.029239846
14.94,21.45,1.44,5703.31,0.877,3.311,15.7798,46.15,30.77,19.23,3.85,0,0,0,-3.655675071,-3.674638199
22.02,25.88,1.18,7372.37,0.939,7.156,6.5975,46.15,30.77,19.23,3.85,0,0,0,-2.962050965,-3.068116415
31.69,43.37,1.37,7246.69,0.944,7.664,6.4078,46.15,30.77,19.23,3.85,0,0,0,-2.941708808,-3.000537996
20.27,20.74,1.02,7551.41,0.931,6.224,6.2535,46.15,30.77,19.23,3.85,0,0,0,-2.976420536,-2.959630356
19.99,20.26,1.01,5437.35,0.861,2.876,12.0609,46.15,30.77,19.23,3.85,0,0,0,-3.434240931,-3.557705618
20.99,46.5,2.22,7443.98,0.945,8.19,6.456,46.15,30.77,19.23,3.85,0,0,0,-2.864394245,-2.85315418
18.99,24.23,1.28,6716.55,0.896,4.001,12.4514,46.15,30.77,19.23,3.85,0,0,0,-3.343599301,-3.361828774
